Date,tickers,Open,Close,Volume
2021-01-05 00:00:00+05:30,INFY.NS,1152.397987698619,1163.005126953125,8145280
2021-01-06 00:00:00+05:30,INFY.NS,1168.5781145758583,1152.4876708984375,7161715
2021-01-07 00:00:00+05:30,INFY.NS,1164.9828966163172,1134.554931640625,10954918
2021-01-08 00:00:00+05:30,INFY.NS,1149.0271181050996,1179.455078125,13186251
2021-01-11 00:00:00+05:30,INFY.NS,1206.4220266036527,1237.07470703125,20528626
2021-01-12 00:00:00+05:30,INFY.NS,1238.6928713607163,1233.07470703125,8309868
2021-01-13 00:00:00+05:30,INFY.NS,1234.9627121702695,1246.918212890625,14442997
2021-01-14 00:00:00+05:30,INFY.NS,1222.5126550529003,1231.951171875,27521697
2021-01-15 00:00:00+05:30,INFY.NS,1222.5125927700826,1208.9840087890625,15018441
2021-01-18 00:00:00+05:30,INFY.NS,1202.7367328494497,1179.41015625,8861765
2021-01-19 00:00:00+05:30,INFY.NS,1186.5563582114848,1183.5450439453125,5585744
2021-01-20 00:00:00+05:30,INFY.NS,1187.050917567979,1204.0401611328125,8225838
2021-01-21 00:00:00+05:30,INFY.NS,1213.5235496302355,1204.2647705078125,6142421
2021-01-22 00:00:00+05:30,INFY.NS,1192.8487527087666,1205.298583984375,9646591
2021-01-25 00:00:00+05:30,INFY.NS,1209.0291287536438,1191.140869140625,6542611
2021-01-27 00:00:00+05:30,INFY.NS,1186.1966853645285,1169.47705078125,8133665
2021-01-28 00:00:00+05:30,INFY.NS,1161.207230506836,1147.1842041015625,4660690
2021-01-29 00:00:00+05:30,INFY.NS,1156.218378022005,1113.7900390625,12183519
2021-02-01 00:00:00+05:30,INFY.NS,1124.1274926340516,1133.43115234375,8880279
2021-02-02 00:00:00+05:30,INFY.NS,1150.6001720747295,1142.7347412109375,6892490
2021-02-03 00:00:00+05:30,INFY.NS,1148.4879278488643,1154.7802734375,8182968
2021-02-04 00:00:00+05:30,INFY.NS,1155.0945895852606,1150.0157470703125,5032240
2021-02-05 00:00:00+05:30,INFY.NS,1156.3531843693338,1143.498779296875,5477481
2021-02-08 00:00:00+05:30,INFY.NS,1155.5442261507553,1171.76953125,6921922
2021-02-09 00:00:00+05:30,INFY.NS,1174.7808845979516,1173.5673828125,7965949
2021-02-10 00:00:00+05:30,INFY.NS,1164.8029383282565,1165.43212890625,5951207
2021-02-11 00:00:00+05:30,INFY.NS,1158.6904050838061,1161.971435546875,4673317
2021-02-12 00:00:00+05:30,INFY.NS,1173.0726572761937,1177.387451171875,5797875
2021-02-15 00:00:00+05:30,INFY.NS,1186.5564670606832,1177.2528076171875,4363513
2021-02-16 00:00:00+05:30,INFY.NS,1181.162773247493,1159.9486083984375,6896421
2021-02-17 00:00:00+05:30,INFY.NS,1159.948702075637,1151.7686767578125,4575741
2021-02-18 00:00:00+05:30,INFY.NS,1147.004658402399,1161.7916259765625,6437551
2021-02-19 00:00:00+05:30,INFY.NS,1165.0726196619328,1160.7579345703125,5389696
2021-02-22 00:00:00+05:30,INFY.NS,1164.083967532306,1137.2965087890625,7371303
2021-02-23 00:00:00+05:30,INFY.NS,1142.6449951957534,1138.3302001953125,6612942
2021-02-24 00:00:00+05:30,INFY.NS,1132.6670245537844,1145.4764404296875,4537258
2021-02-25 00:00:00+05:30,INFY.NS,1158.1958827879412,1145.701171875,8788221
2021-02-26 00:00:00+05:30,INFY.NS,1140.7122745478393,1126.5994873046875,15132388
2021-03-01 00:00:00+05:30,INFY.NS,1135.588640578544,1138.91455078125,5756286
2021-03-02 00:00:00+05:30,INFY.NS,1152.622865430511,1172.62353515625,10461434
2021-03-03 00:00:00+05:30,INFY.NS,1185.8372499205202,1207.7257080078125,9056399
2021-03-04 00:00:00+05:30,INFY.NS,1200.0400441282789,1195.860107421875,12041941
2021-03-05 00:00:00+05:30,INFY.NS,1194.1971048095168,1183.5899658203125,6486176
2021-03-08 00:00:00+05:30,INFY.NS,1190.8712521316672,1200.7142333984375,5119392
2021-03-09 00:00:00+05:30,INFY.NS,1195.0959472349268,1209.5234375,6518173
2021-03-10 00:00:00+05:30,INFY.NS,1219.7260486762443,1229.8387451171875,7925984
2021-03-12 00:00:00+05:30,INFY.NS,1234.1984952903686,1235.8614501953125,9462061
2021-03-15 00:00:00+05:30,INFY.NS,1231.5018736673553,1234.7379150390625,6658635
2021-03-16 00:00:00+05:30,INFY.NS,1245.9291054949035,1244.0863037109375,9352771
2021-03-17 00:00:00+05:30,INFY.NS,1251.5022167599107,1246.782958984375,7626744
2021-03-18 00:00:00+05:30,INFY.NS,1252.8505497728904,1201.927490234375,10961755
2021-03-19 00:00:00+05:30,INFY.NS,1195.5453935967585,1208.5345458984375,12767112
2021-03-22 00:00:00+05:30,INFY.NS,1213.6135187929153,1232.220947265625,4862758
2021-03-23 00:00:00+05:30,INFY.NS,1233.7038252931886,1232.8948974609375,7165335
2021-03-24 00:00:00+05:30,INFY.NS,1220.5800255205713,1216.89453125,6134303
2021-03-25 00:00:00+05:30,INFY.NS,1210.6022200175903,1198.96142578125,8749994
2021-03-26 00:00:00+05:30,INFY.NS,1208.7593565182772,1201.11865234375,4922071
2021-03-30 00:00:00+05:30,INFY.NS,1210.7370979404304,1245.255126953125,10546381
2021-03-31 00:00:00+05:30,INFY.NS,1242.2887246314067,1229.7490234375,8220987
2021-04-01 00:00:00+05:30,INFY.NS,1240.490648296312,1245.1649169921875,5675155
2021-04-05 00:00:00+05:30,INFY.NS,1250.3789314730923,1267.3682861328125,9479572
2021-04-06 00:00:00+05:30,INFY.NS,1279.143865617724,1268.4019775390625,5793571
2021-04-07 00:00:00+05:30,INFY.NS,1267.682826929009,1285.615966796875,5879234
2021-04-08 00:00:00+05:30,INFY.NS,1285.4361988566416,1294.2904052734375,5654434
2021-04-09 00:00:00+05:30,INFY.NS,1307.9089645459471,1295.3692626953125,6052712
2021-04-12 00:00:00+05:30,INFY.NS,1324.9880800469598,1281.6158447265625,20384532
2021-04-13 00:00:00+05:30,INFY.NS,1288.1328771347014,1255.9071044921875,14855206
2021-04-15 00:00:00+05:30,INFY.NS,1197.613046338075,1223.1868896484375,25342491
2021-04-16 00:00:00+05:30,INFY.NS,1227.0072281855955,1216.89453125,10879878
2021-04-19 00:00:00+05:30,INFY.NS,1204.5345488850126,1224.804931640625,12508028
2021-04-20 00:00:00+05:30,INFY.NS,1239.5919673604747,1214.7371826171875,8560766
2021-04-22 00:00:00+05:30,INFY.NS,1218.5126506085744,1214.512451171875,6622446
2021-04-23 00:00:00+05:30,INFY.NS,1207.2313209457018,1198.96142578125,7316262
2021-04-26 00:00:00+05:30,INFY.NS,1197.5680220448864,1207.7257080078125,7088606
2021-04-27 00:00:00+05:30,INFY.NS,1209.9280269454487,1212.17529296875,3636115
2021-04-28 00:00:00+05:30,INFY.NS,1220.714804860343,1218.9169921875,4879234
2021-04-29 00:00:00+05:30,INFY.NS,1229.703847975636,1219.2315673828125,5412357
2021-04-30 00:00:00+05:30,INFY.NS,1210.1977073452229,1217.433837890625,8354677
2021-05-03 00:00:00+05:30,INFY.NS,1205.2537579694051,1215.366455078125,4560337
2021-05-04 00:00:00+05:30,INFY.NS,1217.1194260656935,1195.00634765625,4887060
2021-05-05 00:00:00+05:30,INFY.NS,1205.5232280307505,1205.8828125,3939788
2021-05-06 00:00:00+05:30,INFY.NS,1209.029224078011,1223.9510498046875,4810090
2021-05-07 00:00:00+05:30,INFY.NS,1227.2769747832704,1215.81591796875,4991435
2021-05-10 00:00:00+05:30,INFY.NS,1213.3886741412157,1204.1300048828125,7195348
2021-05-11 00:00:00+05:30,INFY.NS,1201.7480480929387,1196.1298828125,6420988
2021-05-12 00:00:00+05:30,INFY.NS,1195.54535165081,1192.8486328125,5241898
2021-05-14 00:00:00+05:30,INFY.NS,1192.713839738665,1183.3203125,4824609
2021-05-17 00:00:00+05:30,INFY.NS,1186.8263202837477,1195.00634765625,5017129
2021-05-18 00:00:00+05:30,INFY.NS,1202.7368550314832,1204.53466796875,5620150
2021-05-19 00:00:00+05:30,INFY.NS,1206.332300224675,1201.8377685546875,4435878
2021-05-20 00:00:00+05:30,INFY.NS,1212.0854218704528,1203.9053955078125,4490092
2021-05-21 00:00:00+05:30,INFY.NS,1211.276380750868,1217.5687255859375,4969733
2021-05-24 00:00:00+05:30,INFY.NS,1219.501447485017,1211.7708740234375,4225371
2021-05-25 00:00:00+05:30,INFY.NS,1220.7150083999545,1223.9510498046875,4099340
2021-05-26 00:00:00+05:30,INFY.NS,1229.6140677505646,1255.9969482421875,6850024
2021-05-27 00:00:00+05:30,INFY.NS,1262.2444008446394,1260.4915771484375,15365391
2021-05-28 00:00:00+05:30,INFY.NS,1267.2333613230735,1263.008544921875,4261312
2021-05-31 00:00:00+05:30,INFY.NS,1273.4120619920125,1266.370361328125,4429904
2021-06-01 00:00:00+05:30,INFY.NS,1272.0489069725982,1260.418701171875,4791325
2021-06-02 00:00:00+05:30,INFY.NS,1254.5584421184496,1252.650390625,9272276
2021-06-03 00:00:00+05:30,INFY.NS,1261.236635119004,1262.64501953125,5115645
2021-06-04 00:00:00+05:30,INFY.NS,1266.551987526104,1259.0106201171875,4194328
2021-06-07 00:00:00+05:30,INFY.NS,1263.8716160988222,1262.64501953125,5154576
2021-06-08 00:00:00+05:30,INFY.NS,1268.414594839206,1283.8154296875,7360630
2021-06-09 00:00:00+05:30,INFY.NS,1284.2244311556549,1285.9508056640625,5394317
2021-06-10 00:00:00+05:30,INFY.NS,1293.8555475354276,1294.128173828125,3496575
2021-06-11 00:00:00+05:30,INFY.NS,1299.39796605734,1314.66259765625,6140828
2021-06-14 00:00:00+05:30,INFY.NS,1336.5601853885398,1328.2010498046875,7132294
2021-06-15 00:00:00+05:30,INFY.NS,1330.1999635751934,1339.1951904296875,5403104
2021-06-16 00:00:00+05:30,INFY.NS,1338.1047015610766,1345.28271484375,7661710
2021-06-17 00:00:00+05:30,INFY.NS,1340.2854856315025,1358.639404296875,7677951
2021-06-18 00:00:00+05:30,INFY.NS,1371.0872158371628,1365.908203125,13533974
2021-06-21 00:00:00+05:30,INFY.NS,1356.549379770876,1363.1822509765625,5454052
2021-06-22 00:00:00+05:30,INFY.NS,1371.7232315936153,1373.6767578125,6427862
2021-06-23 00:00:00+05:30,INFY.NS,1385.6248799619614,1365.7718505859375,5529809
2021-06-24 00:00:00+05:30,INFY.NS,1378.3559498240268,1416.6990966796875,10785137
2021-06-25 00:00:00+05:30,INFY.NS,1428.3293572209222,1430.3282470703125,9780240
2021-06-28 00:00:00+05:30,INFY.NS,1429.147272175904,1428.1478271484375,5019178
2021-06-29 00:00:00+05:30,INFY.NS,1418.3347000657425,1420.1973876953125,5913567
2021-06-30 00:00:00+05:30,INFY.NS,1428.374767066409,1436.3250732421875,6058722
2021-07-01 00:00:00+05:30,INFY.NS,1432.7360827714067,1417.78955078125,4814317
2021-07-02 00:00:00+05:30,INFY.NS,1416.4720494610297,1424.5133056640625,5166064
2021-07-05 00:00:00+05:30,INFY.NS,1425.7398880349235,1434.6441650390625,4058338
2021-07-06 00:00:00+05:30,INFY.NS,1429.8740237172092,1419.425048828125,4089574
2021-07-07 00:00:00+05:30,INFY.NS,1422.9232588687473,1421.605712890625,4797120
2021-07-08 00:00:00+05:30,INFY.NS,1424.6949408337337,1418.1075439453125,3326813
2021-07-09 00:00:00+05:30,INFY.NS,1413.7916285026092,1420.06103515625,3436594
2021-07-12 00:00:00+05:30,INFY.NS,1427.011783758496,1406.3863525390625,4588982
2021-07-13 00:00:00+05:30,INFY.NS,1414.1551980289798,1403.7515869140625,4456160
2021-07-14 00:00:00+05:30,INFY.NS,1411.9745051174857,1432.7816162109375,5657716
2021-07-15 00:00:00+05:30,INFY.NS,1415.5179640393762,1436.3250732421875,10021355
2021-07-16 00:00:00+05:30,INFY.NS,1429.919412656921,1413.2918701171875,6265593
2021-07-19 00:00:00+05:30,INFY.NS,1403.524403459662,1400.798583984375,5669162
2021-07-20 00:00:00+05:30,INFY.NS,1397.7093720633547,1408.385498046875,5069939
2021-07-22 00:00:00+05:30,INFY.NS,1418.6980471031727,1444.8658447265625,7854575
2021-07-23 00:00:00+05:30,INFY.NS,1443.3669979825954,1445.09326171875,4179719
2021-07-26 00:00:00+05:30,INFY.NS,1448.4095769168314,1457.31396484375,4586710
2021-07-27 00:00:00+05:30,INFY.NS,1458.3133216636998,1456.0872802734375,5892859
2021-07-28 00:00:00+05:30,INFY.NS,1458.4042172745383,1458.8585205078125,4686788
2021-07-29 00:00:00+05:30,INFY.NS,1453.8613239394786,1469.216796875,4660873
2021-07-30 00:00:00+05:30,INFY.NS,1462.856365726143,1463.3106689453125,6234257
2021-08-02 00:00:00+05:30,INFY.NS,1478.7116362565312,1482.43701171875,5553389
2021-08-03 00:00:00+05:30,INFY.NS,1496.4748862007,1503.9254150390625,5513668
2021-08-04 00:00:00+05:30,INFY.NS,1516.5551041560188,1498.519287109375,6740391
2021-08-05 00:00:00+05:30,INFY.NS,1498.7464907416143,1502.4263916015625,5420536
2021-08-06 00:00:00+05:30,INFY.NS,1505.5608924640553,1499.38232421875,3754855
2021-08-09 00:00:00+05:30,INFY.NS,1509.1954389459843,1511.2852783203125,5018477
2021-08-10 00:00:00+05:30,INFY.NS,1515.5554738154904,1523.9600830078125,6846517
2021-08-11 00:00:00+05:30,INFY.NS,1521.7341203590554,1524.2327880859375,4899639
2021-08-12 00:00:00+05:30,INFY.NS,1525.6867463208457,1535.181640625,5659579
2021-08-13 00:00:00+05:30,INFY.NS,1541.9052894903034,1555.716064453125,5612790
2021-08-16 00:00:00+05:30,INFY.NS,1551.6272410848128,1548.62890625,4564109
2021-08-17 00:00:00+05:30,INFY.NS,1548.1745929181277,1582.4744873046875,9510390
2021-08-18 00:00:00+05:30,INFY.NS,1570.9807928947464,1575.0240478515625,6686090
2021-08-20 00:00:00+05:30,INFY.NS,1559.2595828305214,1574.569580078125,6206972
2021-08-23 00:00:00+05:30,INFY.NS,1577.11365816732,1579.8394775390625,6189051
2021-08-24 00:00:00+05:30,INFY.NS,1590.061464674943,1563.5755615234375,7602939
2021-08-25 00:00:00+05:30,INFY.NS,1560.986039722806,1576.93212890625,6153253
2021-08-26 00:00:00+05:30,INFY.NS,1575.5238264271318,1569.799560546875,5302248
2021-08-27 00:00:00+05:30,INFY.NS,1567.3462119842927,1552.6268310546875,6698514
2021-08-30 00:00:00+05:30,INFY.NS,1547.402285256663,1542.8592529296875,6559667
2021-08-31 00:00:00+05:30,INFY.NS,1544.7673009071232,1550.491455078125,12255438
2021-09-01 00:00:00+05:30,INFY.NS,1553.2626826889273,1524.4144287109375,7801974
2021-09-02 00:00:00+05:30,INFY.NS,1524.0510467834472,1534.7271728515625,6830050
2021-09-03 00:00:00+05:30,INFY.NS,1541.0418684540912,1545.221435546875,5339139
2021-09-06 00:00:00+05:30,INFY.NS,1549.3102514864631,1572.2525634765625,4876026
2021-09-07 00:00:00+05:30,INFY.NS,1571.8892799071189,1550.67333984375,3520341
2021-09-08 00:00:00+05:30,INFY.NS,1545.4031892631212,1538.497802734375,4584896
2021-09-09 00:00:00+05:30,INFY.NS,1531.8196447981695,1536.9986572265625,3331674
2021-09-13 00:00:00+05:30,INFY.NS,1529.1846208291531,1537.271240234375,4662374
2021-09-14 00:00:00+05:30,INFY.NS,1540.9511521681914,1532.046875,4945167
2021-09-15 00:00:00+05:30,INFY.NS,1538.4979520082384,1555.0345458984375,4062344
2021-09-16 00:00:00+05:30,INFY.NS,1558.4419478506293,1546.675537109375,3246568
2021-09-17 00:00:00+05:30,INFY.NS,1541.905086419254,1536.72607421875,7454864
2021-09-20 00:00:00+05:30,INFY.NS,1531.0019243694178,1533.5914306640625,5660743
2021-09-21 00:00:00+05:30,INFY.NS,1544.6309092879992,1561.3946533203125,4672222
2021-09-22 00:00:00+05:30,INFY.NS,1560.0771665809327,1559.986328125,4553892
2021-09-23 00:00:00+05:30,INFY.NS,1573.7063937787611,1583.292236328125,3826090
2021-09-24 00:00:00+05:30,INFY.NS,1597.3301821196212,1602.6455078125,8280446
2021-09-27 00:00:00+05:30,INFY.NS,1607.097792989491,1563.84814453125,5045337
2021-09-28 00:00:00+05:30,INFY.NS,1553.7171456225553,1532.9100341796875,6557197
2021-09-29 00:00:00+05:30,INFY.NS,1507.6052211649328,1537.5892333984375,7792548
2021-09-30 00:00:00+05:30,INFY.NS,1547.3567146470825,1522.097412109375,6914031
2021-10-01 00:00:00+05:30,INFY.NS,1512.9207118313568,1512.9661865234375,5733906
2021-10-04 00:00:00+05:30,INFY.NS,1519.6442080318086,1525.322998046875,2947154
2021-10-05 00:00:00+05:30,INFY.NS,1518.2814454716804,1538.089111328125,4373310
2021-10-06 00:00:00+05:30,INFY.NS,1546.5391607634565,1520.5985107421875,4271698
2021-10-07 00:00:00+05:30,INFY.NS,1532.8190654481677,1536.4534912109375,5476108
2021-10-08 00:00:00+05:30,INFY.NS,1549.401331818746,1566.3013916015625,4738376
2021-10-11 00:00:00+05:30,INFY.NS,1528.276097434484,1536.4080810546875,8840633
2021-10-12 00:00:00+05:30,INFY.NS,1523.7332617927352,1531.138427734375,7439300
2021-10-13 00:00:00+05:30,INFY.NS,1540.9511978706048,1552.990234375,7104171
2021-10-14 00:00:00+05:30,INFY.NS,1593.6957252943773,1558.9415283203125,19655776
2021-10-18 00:00:00+05:30,INFY.NS,1580.975399101428,1628.3592529296875,13438109
2021-10-19 00:00:00+05:30,INFY.NS,1648.2122661452331,1655.617431640625,10324260
2021-10-20 00:00:00+05:30,INFY.NS,1662.2049279688235,1637.6270751953125,5876115
2021-10-21 00:00:00+05:30,INFY.NS,1648.2121875961695,1593.3778076171875,8779629
2021-10-22 00:00:00+05:30,INFY.NS,1589.9703684669541,1562.621337890625,7369809
2021-10-25 00:00:00+05:30,INFY.NS,1564.6658832481858,1551.4910888671875,5905209
2021-10-26 00:00:00+05:30,INFY.NS,1567.5326657811704,1561.7117919921875,5871709
2021-10-27 00:00:00+05:30,INFY.NS,1566.6617643835339,1584.857421875,5090259
2021-10-28 00:00:00+05:30,INFY.NS,1576.0573538475787,1561.89501953125,5329972
2021-10-29 00:00:00+05:30,INFY.NS,1557.4035262089408,1528.7579345703125,5875091
2021-11-01 00:00:00+05:30,INFY.NS,1537.695384836872,1558.3660888671875,3636806
2021-11-02 00:00:00+05:30,INFY.NS,1553.7368084584612,1556.3951416015625,3471772
2021-11-03 00:00:00+05:30,INFY.NS,1566.5699768693787,1560.6116943359375,3530713
2021-11-04 00:00:00+05:30,INFY.NS,1572.0700398709214,1566.2950439453125,483407
2021-11-08 00:00:00+05:30,INFY.NS,1585.8198825314748,1592.69482421875,5245903
2021-11-09 00:00:00+05:30,INFY.NS,1590.1739699507375,1597.278076171875,4016134
2021-11-10 00:00:00+05:30,INFY.NS,1582.1531564135157,1595.1239013671875,4780368
2021-11-11 00:00:00+05:30,INFY.NS,1588.5239285139749,1588.8448486328125,4731349
2021-11-12 00:00:00+05:30,INFY.NS,1597.7363947003298,1631.8360595703125,5069009
2021-11-15 00:00:00+05:30,INFY.NS,1633.5777371633978,1638.2069091796875,4354074
2021-11-16 00:00:00+05:30,INFY.NS,1640.8193742192248,1642.927734375,6034233
2021-11-17 00:00:00+05:30,INFY.NS,1643.1569835798214,1638.48193359375,4732492
2021-11-18 00:00:00+05:30,INFY.NS,1633.1195101395,1631.1029052734375,4326924
2021-11-22 00:00:00+05:30,INFY.NS,1635.3195631306587,1612.769775390625,6621839
